"id","age","gender","education","region"
74877,35,"Male","HighSchool","South"
74878,27,"Female","College","East"
74879,32,"Female","HighSchool","South"
74880,26,"Female","Bachelor","North"
74881,36,"Male","College","South"
74882,23,"Male","HighSchool","East"
74883,28,"Female","HighSchool","North"
74884,30,"Male","College","East"
74885,31,"Female","College","South"
74886,30,"Female","Bachelor","East"
74887,30,"Female","HighSchool","West"
74888,29,"Male","HighSchool","West"
74889,30,"Male","College","North"
74890,29,"Male","HighSchool","South"
74891,32,"Male","College","East"
74892,27,"Male","College","East"
74893,34,"Male","Bachelor","West"
74894,33,"Female","Masters","East"
74895,33,"Female","Masters","East"
74896,32,"Male","College","North"
74897,34,"Female","Bachelor","West"
74898,41,"Male","Bachelor","West"
74899,33,"Female","College","East"
74900,22,"Male","Bachelor","East"
74901,22,"Female","HighSchool","West"
74902,31,"Female","College","North"
74903,30,"Male","Masters","East"
74904,33,"Male","HighSchool","West"
74905,33,"Male","Masters","West"
74906,36,"Female","Bachelor","West"
74907,35,"Male","College","West"
74908,29,"Female","Masters","West"
74909,30,"Male","College","West"
74910,22,"Female","Masters","East"
74911,34,"Female","HighSchool","West"
74912,23,"Female","College","North"
74913,31,"Female","Masters","East"
74914,31,"Male","College","East"
74915,35,"Female","College","South"
74916,34,"Male","College","South"
74917,35,"Female","Bachelor","East"
74918,38,"Male","Bachelor","East"
74919,29,"Male","College","South"
74920,32,"Female","College","West"
74921,31,"Male","College","South"
74922,29,"Female","Bachelor","West"
74923,25,"Male","Bachelor","South"
74924,27,"Female","HighSchool","East"
74925,29,"Male","College","West"
74926,29,"Male","College","North"
74927,24,"Male","College","West"
74928,33,"Male","College","West"
74929,26,"Male","Bachelor","South"
74930,31,"Female","HighSchool","West"
74931,38,"Female","Bachelor","East"
74932,33,"Male","Bachelor","South"
74933,31,"Female","Bachelor","South"
74934,25,"Female","Bachelor","North"
74935,26,"Male","Bachelor","East"
74936,31,"Male","Masters","South"
74937,32,"Male","Bachelor","North"
74938,25,"Male","College","North"
74939,30,"Female","Bachelor","West"
74940,28,"Female","College","East"
74941,27,"Female","College","East"
74942,23,"Male","College","North"
74943,32,"Female","Bachelor","North"
74944,35,"Female","College","West"
74945,32,"Male","Bachelor","West"
74946,32,"Male","College","West"
74947,37,"Female","College","West"
74948,30,"Male","College","East"
74949,31,"Male","HighSchool","West"
74950,31,"Female","Bachelor","West"
74951,28,"Female","Bachelor","South"
74952,32,"Male","Bachelor","West"
74953,30,"Male","HighSchool","North"
74954,28,"Male","Bachelor","South"
74955,32,"Male","College","East"
74956,31,"Female","College","South"
74957,23,"Male","College","South"
74958,28,"Female","HighSchool","North"
74959,35,"Male","HighSchool","West"
74960,31,"Female","College","South"
74961,31,"Female","HighSchool","East"
74962,28,"Female","College","East"
74963,30,"Male","College","East"
74964,24,"Female","HighSchool","South"
74965,28,"Female","Masters","East"
74966,29,"Female","Masters","West"
74967,34,"Male","College","East"
74968,30,"Male","HighSchool","East"
74969,26,"Female","College","North"
74970,25,"Female","Bachelor","East"
74971,29,"Male","College","West"
74972,31,"Male","HighSchool","East"
74973,31,"Female","College","South"
74974,32,"Female","College","South"
74975,25,"Female","College","South"
74976,35,"Male","College","West"
74977,35,"Female","College","West"
74978,37,"Male","HighSchool","West"
74979,30,"Female","Bachelor","North"
74980,27,"Female","HighSchool","West"
74981,33,"Female","Masters","West"
74982,34,"Female","HighSchool","East"
74983,35,"Female","College","South"
74984,30,"Female","Masters","North"
74985,28,"Female","Masters","North"
74986,29,"Male","College","North"
74987,31,"Female","Bachelor","South"
74988,25,"Male","College","West"
74989,27,"Male","Bachelor","West"
74990,29,"Female","College","West"
74991,28,"Male","HighSchool","South"
74992,39,"Male","College","North"
74993,28,"Male","HighSchool","South"
74994,25,"Male","Bachelor","South"
74995,34,"Female","Masters","West"
74996,33,"Male","College","North"
74997,26,"Male","College","South"
74998,25,"Female","College","East"
74999,35,"Female","Bachelor","South"
75000,29,"Female","College","East"
75001,30,"Female","College","East"
75002,32,"Female","College","East"
75003,31,"Female","College","East"
75004,30,"Female","College","East"
75005,26,"Female","Bachelor","West"
75006,32,"Male","College","West"
75007,36,"Female","HighSchool","South"
75008,31,"Male","Bachelor","North"
75009,31,"Male","College","West"
75010,24,"Female","Bachelor","North"
75011,29,"Male","Masters","East"
75012,30,"Female","Bachelor","North"
75013,30,"Female","College","East"
75014,33,"Female","Bachelor","West"
75015,29,"Female","Bachelor","East"
75016,32,"Female","Bachelor","North"
75017,30,"Female","Masters","North"
75018,23,"Female","HighSchool","North"
75019,30,"Male","Bachelor","North"
75020,29,"Female","College","West"
75021,26,"Female","Bachelor","West"
75022,30,"Male","Bachelor","West"
75023,30,"Female","College","West"
75024,28,"Female","HighSchool","West"
75025,36,"Male","Bachelor","West"
75026,28,"Male","College","East"
75027,29,"Female","HighSchool","West"
75028,23,"Female","Bachelor","West"
75029,35,"Female","HighSchool","North"
75030,27,"Male","College","West"
75031,25,"Female","College","South"
75032,28,"Male","College","East"
75033,35,"Male","HighSchool","North"
75034,29,"Male","HighSchool","East"
75035,32,"Female","HighSchool","North"
75036,27,"Female","HighSchool","North"
75037,36,"Female","HighSchool","North"
75038,27,"Male","College","South"
75039,31,"Male","College","East"
75040,37,"Male","Bachelor","South"
75041,36,"Female","HighSchool","East"
75042,35,"Female","Bachelor","West"
75043,37,"Female","College","West"
75044,25,"Female","Bachelor","East"
75045,28,"Male","Bachelor","North"
75046,34,"Female","Bachelor","West"
75047,33,"Female","Masters","West"
75048,31,"Male","College","North"
75049,30,"Male","HighSchool","East"
75050,24,"Female","Masters","North"
75051,31,"Male","Bachelor","North"
75052,20,"Female","Masters","West"
75053,32,"Male","Bachelor","East"
75054,23,"Female","Bachelor","East"
75055,27,"Male","Bachelor","West"
75056,36,"Female","HighSchool","East"
75057,30,"Female","College","East"
75058,25,"Female","Bachelor","East"
75059,28,"Female","Masters","South"
75060,33,"Female","Bachelor","West"
75061,35,"Female","College","East"
75062,39,"Female","HighSchool","North"
75063,22,"Male","Bachelor","East"
75064,25,"Female","College","South"
75065,33,"Male","HighSchool","North"
75066,24,"Female","College","West"
75067,27,"Female","College","North"
75068,28,"Male","College","South"
75069,29,"Female","Masters","West"
75070,25,"Male","College","North"
75071,28,"Male","Masters","East"
75072,31,"Female","Bachelor","South"
75073,29,"Female","HighSchool","East"
75074,31,"Female","College","West"
75075,33,"Male","Bachelor","South"
75076,32,"Female","College","South"
75077,25,"Female","Bachelor","North"
75078,32,"Male","College","East"
75079,33,"Female","Masters","West"
75080,33,"Female","Bachelor","East"
75081,29,"Female","College","North"
75082,29,"Male","College","South"
75083,30,"Female","College","West"
75084,32,"Male","HighSchool","East"
75085,28,"Female","Bachelor","West"
75086,29,"Male","College","North"
75087,33,"Male","College","West"
75088,29,"Female","College","South"
75089,37,"Male","Bachelor","West"
75090,34,"Female","College","East"
75091,37,"Female","College","South"
75092,37,"Female","College","West"
75093,29,"Female","HighSchool","South"
75094,30,"Male","Bachelor","West"
75095,26,"Male","College","West"
75096,28,"Male","College","South"
75097,31,"Male","College","North"
75098,34,"Female","HighSchool","West"
75099,30,"Male","Masters","South"
75100,33,"Female","Bachelor","South"
75101,28,"Female","College","East"
75102,29,"Male","College","North"
75103,28,"Female","Bachelor","West"
75104,29,"Male","HighSchool","West"
75105,28,"Female","College","West"
75106,31,"Female","Bachelor","South"
75107,28,"Male","Bachelor","North"
75108,39,"Male","College","West"
75109,33,"Female","College","North"
75110,36,"Male","Masters","South"
75111,31,"Male","Bachelor","South"
75112,37,"Male","College","North"
75113,37,"Male","Bachelor","West"
75114,30,"Female","Bachelor","West"
75115,29,"Male","HighSchool","North"
75116,37,"Female","Bachelor","South"
75117,29,"Female","Masters","East"
75118,32,"Female","College","South"
75119,29,"Male","Bachelor","West"
75120,36,"Male","Bachelor","West"
75121,24,"Male","College","East"
75122,29,"Female","College","East"
75123,32,"Female","College","East"
75124,27,"Male","HighSchool","North"
75125,28,"Female","College","North"
75126,36,"Male","Bachelor","West"
75127,35,"Male","HighSchool","East"
75128,29,"Male","Bachelor","West"
75129,33,"Female","College","North"
75130,36,"Male","HighSchool","West"
75131,33,"Female","College","East"
75132,36,"Male","College","West"
75133,35,"Female","College","East"
75134,35,"Female","Bachelor","North"
75135,32,"Female","Bachelor","North"
75136,27,"Female","College","South"
75137,22,"Female","College","South"
75138,32,"Female","College","North"
75139,28,"Female","College","North"
75140,32,"Female","College","East"
75141,29,"Male","HighSchool","West"
75142,29,"Male","Masters","North"
75143,22,"Male","HighSchool","East"
75144,29,"Female","HighSchool","West"
75145,30,"Male","HighSchool","West"
75146,22,"Female","College","North"
75147,27,"Female","HighSchool","North"
75148,29,"Male","Bachelor","South"
75149,28,"Female","HighSchool","North"
75150,30,"Male","College","East"
75151,19,"Male","Masters","East"
75152,36,"Female","HighSchool","West"
75153,33,"Female","College","East"
75154,28,"Female","HighSchool","East"
75155,25,"Male","Masters","East"
75156,36,"Female","Bachelor","West"
75157,25,"Male","College","North"
75158,32,"Male","Bachelor","West"
75159,25,"Female","College","South"
75160,21,"Male","Masters","West"
75161,28,"Male","College","West"
75162,31,"Male","College","East"
75163,36,"Male","College","West"
75164,34,"Female","Bachelor","North"
75165,27,"Female","Bachelor","South"
75166,38,"Female","Masters","East"
75167,28,"Male","College","West"
75168,34,"Male","College","East"
75169,28,"Female","Bachelor","South"
75170,25,"Female","Bachelor","West"
75171,32,"Female","HighSchool","East"
75172,29,"Male","College","West"
75173,30,"Male","College","East"
75174,30,"Female","HighSchool","West"
75175,28,"Male","HighSchool","East"
75176,28,"Female","Masters","North"
75177,23,"Female","Bachelor","South"
75178,30,"Male","College","East"
75179,28,"Male","Bachelor","North"
75180,33,"Female","Bachelor","South"
75181,31,"Female","College","East"
75182,37,"Female","HighSchool","East"
75183,30,"Male","HighSchool","East"
75184,32,"Female","HighSchool","East"
75185,30,"Female","Bachelor","East"
75186,21,"Female","College","East"
75187,33,"Female","Masters","North"
75188,27,"Female","College","South"
75189,24,"Male","HighSchool","West"
75190,24,"Female","HighSchool","East"
75191,30,"Female","Masters","East"
75192,28,"Female","HighSchool","West"
75193,35,"Female","Bachelor","North"
75194,27,"Male","College","West"
75195,28,"Female","College","East"
75196,26,"Male","College","West"
75197,23,"Male","HighSchool","East"
75198,35,"Female","College","East"
75199,33,"Male","Bachelor","North"
75200,27,"Male","College","North"
75201,32,"Female","College","North"
75202,29,"Male","Bachelor","North"
75203,26,"Female","HighSchool","West"
75204,34,"Female","HighSchool","North"
75205,25,"Male","Masters","West"
75206,27,"Female","College","West"
75207,29,"Female","College","North"
75208,34,"Female","Bachelor","South"
75209,34,"Female","College","North"
75210,31,"Male","College","North"
75211,28,"Female","Bachelor","North"
75212,35,"Female","College","North"
75213,28,"Female","HighSchool","East"
75214,28,"Female","HighSchool","East"
75215,20,"Male","Bachelor","South"
75216,19,"Female","College","West"
75217,36,"Male","Bachelor","East"
75218,28,"Male","College","West"
75219,36,"Male","Bachelor","South"
75220,34,"Female","Masters","West"
75221,24,"Male","Masters","West"
75222,23,"Female","College","West"
75223,31,"Male","College","West"
75224,27,"Female","HighSchool","West"
75225,27,"Female","College","North"
75226,32,"Female","College","East"
75227,25,"Male","Bachelor","South"
75228,22,"Female","College","East"
75229,31,"Male","College","East"
75230,29,"Male","College","South"
75231,27,"Male","HighSchool","East"
75232,32,"Female","College","South"
75233,28,"Female","Bachelor","East"
75234,32,"Female","Masters","East"
75235,35,"Female","Bachelor","West"
75236,27,"Female","HighSchool","North"
75237,25,"Female","HighSchool","West"
75238,31,"Male","Bachelor","East"
75239,29,"Female","College","West"
75240,27,"Female","Bachelor","East"
75241,35,"Male","College","South"
75242,33,"Male","HighSchool","East"
75243,38,"Male","College","West"
75244,42,"Male","College","West"
75245,26,"Female","College","West"
75246,27,"Male","HighSchool","West"
75247,38,"Female","Bachelor","South"
75248,37,"Female","College","West"
75249,30,"Female","College","South"
75250,25,"Male","Bachelor","South"
75251,23,"Female","Bachelor","North"
75252,25,"Male","HighSchool","South"
75253,23,"Male","HighSchool","North"
75254,26,"Male","College","West"
75255,33,"Male","HighSchool","East"
75256,29,"Male","College","West"
75257,30,"Female","College","West"
75258,29,"Male","College","North"
75259,39,"Male","College","East"
75260,25,"Male","Bachelor","South"
75261,31,"Male","College","East"
75262,28,"Male","Bachelor","West"
75263,45,"Female","College","East"
75264,28,"Female","Bachelor","South"
75265,28,"Male","College","North"
75266,28,"Male","HighSchool","North"
75267,32,"Female","Bachelor","West"
75268,27,"Female","HighSchool","East"
75269,34,"Male","Bachelor","West"
75270,25,"Female","Bachelor","North"
75271,27,"Male","College","East"
75272,31,"Male","College","East"
75273,21,"Male","HighSchool","South"
75274,38,"Female","Bachelor","North"
75275,25,"Female","College","East"
75276,31,"Female","HighSchool","North"
75277,34,"Female","College","West"
75278,39,"Male","Bachelor","North"
75279,31,"Male","College","West"
75280,27,"Male","College","East"
75281,29,"Female","HighSchool","East"
75282,35,"Male","College","East"
75283,29,"Male","College","North"
75284,37,"Male","Bachelor","East"
75285,30,"Female","College","West"
75286,34,"Male","HighSchool","South"
75287,35,"Female","College","West"
